State	Time (s)	Phi (rad)	Del (rad)	dPhi (rad/s)	dDel (rad/s)	v_r (m/s)	v (m/s)	u (Nm)	T (Nm)	Heading (rad)	dHeading (rad/s)	Phi_y (rad)	Del_y (rad)	dPhi_y (rad/s)	dDel_y (rad/s)
5	74.144	-0.6815	-0.2539	-0.0148	-0.0052	0	0.0171	-1.0579	0	-5.8246	-0.0121	-0.6908	-0.2539	-0.0141	-0.0052
5	74.164	-0.6818	-0.2539	-0.0093	-0.0042	0	0.0086	-1.0579	0	-5.8248	-0.0098	-0.6944	-0.2539	-0.0098	-0.0042
5	74.185	-0.6821	-0.2542	-0.0086	-0.003	0	0.0086	-1.0579	0	-5.8251	-0.0115	-0.6984	-0.2542	-0.0084	-0.003
5	74.206	-0.6822	-0.2542	-0.0044	-0.0009	0	0	-1.0579	0	-5.8254	-0.0135	-0.69	-0.2542	-0.0045	-0.0009
5	74.226	-0.6823	-0.2542	-0.0025	-0.0021	0	0	-1.0579	0	-5.8256	-0.0129	-0.6858	-0.2542	-0.0027	-0.0021
5	74.247	-0.6824	-0.2542	-0.0035	-0.0042	0	0	-1.0579	0	-5.8259	-0.011	-0.6832	-0.2542	-0.0039	-0.0042
5	74.267	-0.6825	-0.2542	-0.0069	-0.0012	0	0	-1.0579	0	-5.8261	-0.0106	-0.6883	-0.2542	-0.0066	-0.0012
5	74.288	-0.6827	-0.2542	-0.0104	-0.0015	0	0	-1.0579	0	-5.8263	-0.009	-0.6906	-0.2542	-0.0107	-0.0015
5	74.308	-0.6829	-0.2542	-0.0067	-0.0006	0	0	-1.0579	0	-5.8265	-0.0095	-0.6926	-0.2542	-0.0068	-0.0006
5	74.329	-0.683	-0.2542	-0.002	0.0018	0	0	-1.0579	0	-5.8267	-0.0077	-0.6924	-0.2542	-0.0018	0.0018
5	74.349	-0.683	-0.2542	-0.0009	0.0006	0	0	-1.0579	0	-5.8268	-0.0081	-0.6873	-0.2542	-0.0006	0.0006
5	74.37	-0.6831	-0.2542	-0.0038	0	0	0	-1.0579	0	-5.8269	-0.004	-0.6867	-0.2542	-0.0036	0
5	74.391	-0.6832	-0.2542	-0.0024	0	0	0	-1.0579	0	-5.827	-0.0039	-0.6825	-0.2542	-0.0025	0
5	74.411	-0.6833	-0.2542	0	0	0	0	-1.0579	0	-5.8271	-0.0044	-0.6922	-0.2542	-0.0003	0
5	74.431	-0.6833	-0.2542	0.002	-0.0018	0	0	-1.0579	0	-5.8272	-0.0037	-0.6922	-0.2542	0.0019	-0.0018
5	74.452	-0.6833	-0.2542	0.0006	-0.0018	0	0	-1.0579	0	-5.8272	-0.0035	-0.6915	-0.2542	0.0003	-0.0018
5	74.473	-0.6833	-0.2542	-0.0025	-0.0006	0	0	-1.0579	0	-5.8273	-0.0032	-0.6863	-0.2542	-0.0029	-0.0006
5	74.493	-0.6833	-0.2542	-0.0011	0	0	0	-1.0579	0	-5.8274	-0.0032	-0.6795	-0.2542	-0.0012	0
5	74.513	-0.6834	-0.2542	-0.0023	0	0	0	-1.0579	0	-5.8274	-0.0039	-0.6829	-0.2542	-0.0025	0
5	74.592	-0.6834	-0.2542	-0.0041	0	0	0	-1.0579	0	-5.8275	-0.0044	-0.6792	-0.2542	-0.0041	0
5	74.612	-0.6838	-0.2542	-0.0017	0.0003	0	0	-1.0579	0	-5.8283	-0.0085	-0.6976	-0.2542	-0.0013	0.0003
5	74.632	-0.6839	-0.2542	0.0023	0.0009	0	0	-1.0579	0	-5.8285	-0.0106	-0.6878	-0.2542	0.0024	0.0009
5	74.652	-0.6839	-0.2542	-0.0008	0.0012	0	0	-1.0579	0	-5.8287	-0.0068	-0.6895	-0.2542	-0.0008	0.0012
5	74.674	-0.684	-0.2542	-0.0036	0.0003	0	0	-1.0579	0	-5.8288	-0.0038	-0.6936	-0.2542	-0.0039	0.0003
5	74.694	-0.6841	-0.2542	-0.0038	0.0006	0	0	-1.0579	0	-5.8289	-0.0041	-0.6828	-0.2542	-0.0037	0.0006
5	74.714	-0.6841	-0.2542	-0.0003	0.0036	0	0	-1.0579	0	-5.8289	-0.0012	-0.6899	-0.2542	-0.0001	0.0036
5	74.734	-0.6841	-0.2539	-0.001	0.0048	0	0	-1.0579	0	-5.829	-0.0021	-0.6889	-0.2539	-0.0015	0.0048
5	74.756	-0.6842	-0.2539	-0.0027	0.0015	0	0	-1.0579	0	-5.8291	-0.0043	-0.6843	-0.2539	-0.003	0.0015
5	74.776	-0.6842	-0.2539	0.0003	0.0003	0	0	-1.0579	0	-5.8292	-0.0043	-0.6837	-0.2539	0.0003	0.0003
5	74.797	-0.6842	-0.2539	0.0029	0	0	0	-1.0579	0	-5.8293	-0.0065	-0.6876	-0.2539	0.003	0
5	74.817	-0.6842	-0.2539	-0.0011	0	0	0	-1.0579	0	-5.8294	-0.0047	-0.6855	-0.2539	-0.0015	0
5	74.838	-0.6842	-0.2539	-0.0043	0	0	0	-1.0579	0	-5.8295	-0.0045	-0.6802	-0.2539	-0.0042	0
5	74.858	-0.6843	-0.2539	0.0013	0.0039	0	0	-1.0579	0	-5.8295	-0.0019	-0.6941	-0.2539	0.0017	0.0039
5	74.879	-0.6843	-0.2536	0	0.0112	0	0	-1.0579	0	-5.8296	-0.0017	-0.6951	-0.2536	0.0003	0.0112
5	74.899	-0.6843	-0.2533	-0.0024	0.0118	0	0	-1.0579	0	-5.8296	-0.0033	-0.6885	-0.2533	-0.0022	0.0118
5	74.92	-0.6844	-0.2533	-0.0005	0.0045	0	0	-1.0579	0	-5.8297	-0.0041	-0.6868	-0.2533	0.0001	0.0045
5	74.941	-0.6844	-0.2533	-0.0006	0.0012	0	0	-1.0579	0	-5.8298	-0.0044	-0.6872	-0.2533	-0.0005	0.0012
5	74.961	-0.6843	-0.2533	0.0024	0.0003	0	0	-1.0579	0	-5.8299	-0.0039	-0.6868	-0.2533	0.0023	0.0003
5	74.981	-0.6843	-0.2533	-0.0011	0	0	0	-1.0579	0	-5.8299	-0.0037	-0.6962	-0.2533	-0.0014	0
5	75.003	-0.6844	-0.253	-0.0022	0.0024	0	0	-1.0579	0	-5.83	-0.0031	-0.6814	-0.253	-0.0022	0.0024
5	75.023	-0.6844	-0.2527	-0.0025	0.0115	0	0	-1.0579	0	-5.83	-0.0017	-0.6871	-0.2527	-0.0024	0.0115
5	75.043	-0.6845	-0.2527	0.0012	0.0097	0	0	-1.0579	0	-5.8301	-0.0036	-0.6834	-0.2527	0.0014	0.0097
5	75.063	-0.6845	-0.2527	-0.0016	0.0048	0	0	-1.0579	0	-5.8302	-0.0041	-0.683	-0.2527	-0.0013	0.0048
5	75.085	-0.6846	-0.2527	-0.0041	0.0015	0	0	-1.0579	0	-5.8303	-0.0072	-0.6859	-0.2527	-0.0043	0.0015
5	75.163	-0.6846	-0.2527	-0.0029	0.003	0	0	-1.0579	0	-5.8303	-0.0048	-0.6898	-0.2527	-0.0031	0.003
5	75.183	-0.6848	-0.2524	-0.0026	0.0039	0	0	-1.0579	0	-5.8308	-0.0038	-0.6931	-0.2524	-0.0029	0.0039
5	75.203	-0.6849	-0.2521	0.0002	0.0052	0	0	-1.0579	0	-5.8309	-0.0037	-0.694	-0.2521	0.0003	0.0052
5	75.225	-0.6848	-0.2521	0.0021	0.0052	0	0	-1.0579	0	-5.831	-0.0022	-0.6905	-0.2521	0.0023	0.0052
5	75.245	-0.6848	-0.2521	-0.0034	0.0073	0	0	-1.0579	0	-5.831	-0.0024	-0.6828	-0.2521	-0.0034	0.0073
5	75.265	-0.6849	-0.2515	0.0003	0.013	0	0	-1.0579	0	-5.831	-0.0022	-0.686	-0.2515	0.0001	0.013
5	75.286	-0.6849	-0.2512	-0.0022	0.0221	0	0	-1.0579	0	-5.8311	-0.0007	-0.6773	-0.2512	-0.0023	0.0221
5	75.307	-0.685	-0.2506	-0.0026	0.0203	0	0	-1.0579	0	-5.8312	-0.0068	-0.6873	-0.2506	-0.0026	0.0203
5	75.327	-0.685	-0.25	-0.0027	0.0285	0	0	-1.0579	0	-5.8313	-0.0035	-0.6843	-0.25	-0.0023	0.0285
5	75.348	-0.6851	-0.2488	-0.001	0.0467	0	0	-1.0579	0	-5.8314	-0.0064	-0.6948	-0.2488	-0.0009	0.0467
5	75.368	-0.6851	-0.2482	-0.0044	0.043	0	0	-1.0579	0	-5.8314	-0.0044	-0.6844	-0.2482	-0.0044	0.043
5	75.389	-0.6852	-0.2476	-0.0029	0.0315	0	0	-1.0579	0	-5.8315	-0.002	-0.693	-0.2476	-0.0032	0.0315
5	75.41	-0.6852	-0.247	0.0005	0.0355	0	0	-1.0579	0	-5.8316	-0.0032	-0.6921	-0.247	0.0009	0.0355
5	75.43	-0.6853	-0.2464	-0.0008	0.0276	0	0	-1.0579	0	-5.8316	-0.0031	-0.6941	-0.2464	-0.0003	0.0276
5	75.45	-0.6852	-0.2458	-0.0012	0.0173	0	0	-1.0579	0	-5.8317	-0.0018	-0.6818	-0.2458	-0.0003	0.0173
5	75.472	-0.6853	-0.2458	-0.0058	0.0052	0	0	-1.0579	0	-5.8317	-0.0025	-0.6845	-0.2458	-0.0054	0.0052
5	75.492	-0.6854	-0.2458	-0.0061	0.0015	0	0	-1.0579	0	-5.8318	-0.0056	-0.681	-0.2458	-0.006	0.0015
5	75.512	-0.6855	-0.2458	-0.0021	0.0003	0	0	-1.0579	0	-5.832	-0.0078	-0.6836	-0.2458	-0.0016	0.0003
5	75.532	-0.6856	-0.2458	-0.0086	0	0	0	-1.0579	0	-5.8321	-0.0094	-0.6805	-0.2458	-0.0091	0
5	75.554	-0.6857	-0.2458	-0.008	0.0021	0	0	-1.0579	0	-5.8323	-0.007	-0.6912	-0.2458	-0.0082	0.0021
5	75.574	-0.6859	-0.2452	-0.0032	0.0294	0	0	-1.0579	0	-5.8324	-0.0035	-0.6918	-0.2452	-0.0029	0.0294
5	75.594	-0.686	-0.2439	-0.0015	0.0427	0	0	-1.0579	0	-5.8324	-0.001	-0.6973	-0.2439	-0.0012	0.0427
5	75.615	-0.686	-0.2439	-0.0002	0.0133	0	0	-1.0579	0	-5.8325	-0.0009	-0.6965	-0.2439	-0.0006	0.0133
5	75.636	-0.686	-0.2439	0.0005	0.0021	0	0	-1.0579	0	-5.8325	-0.0005	-0.6879	-0.2439	0	0.0021
5	75.656	-0.6859	-0.2442	-0.0033	-0.0033	0	0	-1.0579	0	-5.8325	-0.0034	-0.6796	-0.2442	-0.004	-0.0033
5	75.734	-0.686	-0.2442	-0.0028	-0.0018	0	0	-1.0579	0	-5.8326	-0.0063	-0.684	-0.2442	-0.0026	-0.0018
5	75.754	-0.6864	-0.2439	-0.0066	0.0006	0	0	-1.0579	0	-5.8331	-0.005	-0.6936	-0.2439	-0.0066	0.0006
5	75.775	-0.6865	-0.2442	-0.0015	0	0	0	-1.0579	0	-5.8332	-0.0039	-0.6935	-0.2442	-0.0018	0
5	75.796	-0.6865	-0.2442	0.0005	-0.0009	0	0	-1.0579	0	-5.8333	-0.0046	-0.7037	-0.2442	0.0006	-0.0009
5	75.816	-0.6865	-0.2442	-0.0011	-0.0003	0	0	-1.0579	0	-5.8334	-0.0036	-0.6929	-0.2442	-0.0013	-0.0003
5	75.836	-0.6865	-0.2442	0.0015	0	0	0	-1.0579	0	-5.8334	-0.0016	-0.688	-0.2442	0.0013	0
5	75.857	-0.6865	-0.2442	-0.0009	0	0	0	-1.0579	0	-5.8335	-0.0029	-0.6833	-0.2442	-0.0012	0
5	75.878	-0.6865	-0.2442	-0.0008	0	0	0	-1.0579	0	-5.8335	-0.0014	-0.6867	-0.2442	-0.0007	0
5	75.898	-0.6866	-0.2442	-0.003	0	0	0	-1.0579	0	-5.8335	-0.0027	-0.6773	-0.2442	-0.0029	0
5	75.918	-0.6867	-0.2442	-0.0032	0	0	0	-1.0579	0	-5.8336	-0.0054	-0.6867	-0.2442	-0.0029	0
5	75.939	-0.6867	-0.2442	-0.005	0	0	0	-1.0579	0	-5.8337	-0.005	-0.6744	-0.2442	-0.0048	0
5	75.959	-0.6868	-0.2442	-0.0057	0	0	0	-1.0579	0	-5.8339	-0.0075	-0.6818	-0.2442	-0.0053	0
5	75.98	-0.6869	-0.2442	-0.0041	-0.0006	0	0	-1.0579	0	-5.834	-0.0071	-0.6775	-0.2442	-0.0031	-0.0006
5	76	-0.6871	-0.2442	-0.0064	-0.0048	0	0	-1.0579	0	-5.8341	-0.0066	-0.6935	-0.2442	-0.0064	-0.0048
5	76.021	-0.6872	-0.2445	-0.0076	-0.0073	0	0	-1.0579	0	-5.8343	-0.0069	-0.6904	-0.2445	-0.007	-0.0073
5	76.042	-0.6874	-0.2448	-0.0081	-0.0206	0	0	-1.0579	0	-5.8344	-0.005	-0.6909	-0.2448	-0.008	-0.0206
5	76.062	-0.6875	-0.2458	-0.0029	-0.0352	0	0	-1.0579	0	-5.8345	-0.0065	-0.6874	-0.2458	-0.0025	-0.0352
5	76.082	-0.6876	-0.2467	-0.0045	-0.0497	0	0	-1.0579	0	-5.8347	-0.0064	-0.695	-0.2467	-0.0047	-0.0497
5	76.104	-0.6876	-0.2479	-0.0012	-0.0506	0	0	-1.0579	0	-5.8348	-0.0044	-0.6929	-0.2479	-0.0008	-0.0506
5	76.124	-0.6877	-0.2482	-0.0012	-0.0233	0	0	-1.0579	0	-5.8348	-0.0022	-0.6866	-0.2482	-0.0016	-0.0233
5	76.144	-0.6877	-0.2485	-0.0017	-0.0203	0	0	-1.0579	0	-5.8349	-0.0017	-0.6783	-0.2485	-0.0021	-0.0203
5	76.164	-0.6877	-0.2491	-0.0002	-0.0218	0	0	-1.0579	0	-5.8349	-0.0007	-0.6796	-0.2491	-0.0002	-0.0218
5	76.186	-0.6877	-0.2497	-0.0021	-0.0194	0	0	-1.0579	0	-5.8349	-0.0042	-0.6884	-0.2497	-0.0021	-0.0194
5	76.206	-0.6878	-0.2503	-0.0022	-0.0252	0	0	-1.0579	0	-5.835	-0.0049	-0.6863	-0.2503	-0.0022	-0.0252
5	76.226	-0.6878	-0.2512	-0.0013	-0.0339	0	0	-1.0579	0	-5.8351	-0.0053	-0.6815	-0.2512	-0.0012	-0.0339
5	76.307	-0.6878	-0.2512	-0.0019	-0.0442	0	0	-1.0579	0	-5.8352	-0.0056	-0.6885	-0.2512	-0.0023	-0.0442
5	76.328	-0.688	-0.253	-0.0065	-0.01	0	0	-1.0579	0	-5.8357	-0.0052	-0.6921	-0.253	-0.0066	-0.01
5	76.349	-0.6881	-0.2533	-0.0079	-0.0142	0	0	-1.0579	0	-5.8358	-0.0063	-0.6942	-0.2533	-0.0074	-0.0142
5	76.369	-0.6883	-0.2536	-0.0073	-0.0182	0	0	-1.0579	0	-5.836	-0.0087	-0.6997	-0.2536	-0.0068	-0.0182
5	76.389	-0.6884	-0.2542	-0.0068	-0.0197	0	0	-1.0579	0	-5.8362	-0.0088	-0.6969	-0.2542	-0.0068	-0.0197
5	76.411	-0.6885	-0.2545	0.0003	-0.0197	0	0	-1.0579	0	-5.8363	-0.0057	-0.7049	-0.2545	0.0006	-0.0197
5	76.432	-0.6884	-0.2548	-0.0011	-0.0073	0	0	-1.0579	0	-5.8364	-0.0007	-0.6765	-0.2548	-0.0033	-0.0073
5	76.453	-0.6886	-0.2552	-0.0104	-0.0127	0	0	-1.0579	0	-5.8364	-0.0013	-0.7312	-0.2552	-0.0102	-0.0127
5	76.473	-0.6886	-0.2552	0.01	-0.0039	0	0	-1.0579	0	-5.8366	-0.0074	-0.6738	-0.2552	0.01	-0.0039
5	76.494	-0.6884	-0.2552	0.0099	-0.0012	0	0	-1.0579	0	-5.8365	0.0018	-0.703	-0.2552	0.0094	-0.0012
5	76.514	-0.6882	-0.2548	0.0105	0.0039	0	0	-1.0579	0	-5.8365	0.0011	-0.7086	-0.2548	0.0103	0.0039
5	76.534	-0.688	-0.2545	0.0147	0.0206	0	0	-1.0579	0	-5.8363	0.0133	-0.6975	-0.2545	0.0149	0.0206
5	76.554	-0.6877	-0.2539	0.0158	0.0197	0	0	-1.0579	0	-5.8361	0.0129	-0.6727	-0.2539	0.0155	0.0197
5	76.576	-0.6874	-0.2539	0.0095	0.0058	0	0	-1.0579	0	-5.8359	0.0092	-0.6826	-0.2539	0.0095	0.0058
5	76.596	-0.6871	-0.2539	0.0072	0.0015	0	0	-1.0579	0	-5.8357	0.0082	-0.6736	-0.2539	0.0066	0.0015
5	76.616	-0.687	-0.2539	0.0013	0.0006	0	0	-1.0579	0	-5.8357	0.0019	-0.6706	-0.2539	0.0004	0.0006
5	76.636	-0.6869	-0.2539	-0.0051	0	0	0	-1.0579	0	-5.8358	-0.0073	-0.6543	-0.2539	-0.0054	0
5	76.658	-0.687	-0.2539	-0.0095	0	0	0	-1.0579	0	-5.836	-0.0139	-0.6652	-0.2539	-0.0097	0
5	76.678	-0.6872	-0.2539	-0.0156	-0.0018	0	0	-1.0579	0	-5.8363	-0.0179	-0.6732	-0.2539	-0.0158	-0.0018
5	76.698	-0.6876	-0.2542	-0.023	-0.007	0	0	-1.0579	0	-5.8367	-0.0179	-0.6822	-0.2542	-0.0229	-0.007
5	76.719	-0.6881	-0.2545	-0.0258	-0.0109	0	0	-1.0579	0	-5.8371	-0.0199	-0.6896	-0.2545	-0.0257	-0.0109
5	76.74	-0.6885	-0.2545	-0.0193	-0.0067	0	0	-1.0579	0	-5.8375	-0.0168	-0.6967	-0.2545	-0.0194	-0.0067
5	76.76	-0.6889	-0.2545	-0.0112	-0.0018	0	0	-1.0579	0	-5.8378	-0.0153	-0.7065	-0.2545	-0.0109	-0.0018
5	76.781	-0.6892	-0.2545	-0.0079	-0.0006	0	0	-1.0579	0	-5.8381	-0.0114	-0.7139	-0.2545	-0.0078	-0.0006
5	76.802	-0.6893	-0.2545	0.0021	0.0033	0	0	-1.0579	0	-5.8382	-0.0058	-0.7082	-0.2545	0.0026	0.0033
5	76.879	-0.6893	-0.2545	0.0068	0.0033	0	0	-1.0579	0	-5.8382	-0.0024	-0.7057	-0.2545	0.0073	0.0033
5	76.899	-0.6883	-0.2542	0.0126	0	0	0	-1.0579	0	-5.8376	0.0064	-0.6738	-0.2542	0.0126	0
5	76.919	-0.688	-0.2542	0.0065	0	0	0	-1.0579	0	-5.8376	0.0027	-0.6761	-0.2542	0.006	0
5	76.939	-0.6879	-0.2542	0.0001	0	0	0	-1.0579	0	-5.8376	-0.0032	-0.6714	-0.2542	-0.0003	0
5	76.961	-0.688	-0.2542	-0.0067	0.0039	0	0	-1.0579	0	-5.8377	-0.0075	-0.6875	-0.2542	-0.0076	0.0039
5	76.981	-0.6881	-0.2542	-0.0076	0.0024	0	0	-1.0579	0	-5.8379	-0.0087	-0.7029	-0.2542	-0.008	0.0024
5	77.001	-0.6883	-0.2545	-0.0063	-0.0039	0	0	-1.0579	0	-5.838	-0.0054	-0.7095	-0.2545	-0.0061	-0.0039
5	77.021	-0.6884	-0.2558	-0.0027	-0.0352	0	0	-1.0579	0	-5.8381	-0.0032	-0.7047	-0.2558	-0.0029	-0.0352
5	77.043	-0.6883	-0.2594	0.0036	-0.1336	0	0	-1.0579	0	-5.8381	0.002	-0.6842	-0.2594	0.0039	-0.1336
5	77.063	-0.6882	-0.2645	0.0029	-0.2158	0	0	-1.0579	0	-5.838	0.001	-0.6741	-0.2645	0.0029	-0.2158
5	77.083	-0.6881	-0.2685	-0.0049	-0.2136	0	0	-1.0579	0	-5.8381	-0.0036	-0.6563	-0.2685	-0.0058	-0.2136
5	77.104	-0.6883	-0.2709	-0.0112	-0.1539	0	0	-1.0579	0	-5.8382	-0.0089	-0.6677	-0.2709	-0.0111	-0.1539
5	77.125	-0.6885	-0.2712	-0.0176	-0.063	0	0	-1.0579	0	-5.8385	-0.017	-0.6733	-0.2712	-0.0179	-0.063
5	77.146	-0.6889	-0.2715	-0.0249	-0.0324	0	0	-1.0579	0	-5.8389	-0.0186	-0.6777	-0.2715	-0.0251	-0.0324
5	77.166	-0.6895	-0.2718	-0.0261	-0.0127	0	0	-1.0579	0	-5.8393	-0.0207	-0.6974	-0.2718	-0.0262	-0.0127
5	77.186	-0.69	-0.2715	-0.0233	0.0033	0	0	-1.0579	0	-5.8397	-0.0192	-0.7017	-0.2715	-0.0238	0.0033
5	77.208	-0.6906	-0.2715	-0.0223	0.0097	0	0	-1.0579	0	-5.8401	-0.0152	-0.699	-0.2715	-0.0223	0.0097
5	77.228	-0.691	-0.2712	-0.0212	0.0036	0	0	-1.0579	0	-5.8403	-0.012	-0.6959	-0.2712	-0.0205	0.0036
5	77.249	-0.6913	-0.2709	-0.0061	0.0136	0	0	-1.0579	0	-5.8405	-0.0077	-0.6959	-0.2709	-0.006	0.0136
5	77.269	-0.6913	-0.2709	0.0042	0.0039	0	0	-1.0579	0	-5.8407	-0.0054	-0.7085	-0.2709	0.0049	0.0039
5	77.29	-0.6913	-0.2709	0.0042	-0.0015	0	0	-1.0579	0	-5.8408	-0.0026	-0.7093	-0.2709	0.0049	-0.0015
5	77.31	-0.6912	-0.2715	0.0089	-0.0291	0	0	-1.0579	0	-5.8408	-0.0016	-0.701	-0.2715	0.01	-0.0291
5	77.331	-0.6909	-0.2733	0.018	-0.0821	0	0	-1.0579	0	-5.8408	0.0016	-0.697	-0.2733	0.0195	-0.0821
5	77.351	-0.6904	-0.2745	0.0303	-0.0406	0	0	-1.0579	0	-5.8407	0.003	-0.6943	-0.2745	0.0307	-0.0406
5	77.372	-0.6899	-0.2739	0.0168	-0.0024	0	0	-1.0579	0	-5.8405	0.0107	-0.6877	-0.2739	0.0158	-0.0024
5	77.45	-0.6898	-0.2739	0.0134	0.0064	0	0	-1.0579	0	-5.8405	0.0106	-0.6954	-0.2739	0.0127	0.0064
5	77.47	-0.688	-0.2558	-0.0066	0.2464	0	0	-1.0579	0	-5.8405	-0.01	-0.6687	-0.2558	-0.0078	0.2464
5	77.49	-0.6882	-0.2524	-0.0153	0.1906	0	0	-1.0579	0	-5.8407	-0.0114	-0.6732	-0.2524	-0.0133	0.1906
5	77.512	-0.6883	-0.2515	-0.0093	0.0885	0	0	-1.0579	0	-5.8409	-0.0098	-0.6693	-0.2515	-0.0087	0.0885
5	77.532	-0.6885	-0.2494	-0.0125	0.1021	0	0	-1.0579	0	-5.8412	-0.0132	-0.6841	-0.2494	-0.0126	0.1021
5	77.552	-0.6888	-0.2485	-0.0158	0.0612	0	0	-1.0579	0	-5.8414	-0.0107	-0.6829	-0.2485	-0.0154	0.0612
5	77.573	-0.6891	-0.2488	-0.0152	0.0058	0	0	-1.0579	0	-5.8416	-0.0087	-0.694	-0.2488	-0.0144	0.0058
5	77.594	-0.6894	-0.2491	-0.0147	-0.0036	0	0	-1.0579	0	-5.8418	-0.0107	-0.6766	-0.2491	-0.0149	-0.0036
5	77.614	-0.6897	-0.2491	-0.0118	-0.0073	0	0	-1.0579	0	-5.842	-0.0116	-0.6923	-0.2491	-0.0115	-0.0073
5	77.635	-0.69	-0.2512	-0.0125	-0.0482	0	0	-1.0579	0	-5.8423	-0.0125	-0.696	-0.2512	-0.0125	-0.0482
5	77.655	-0.6902	-0.2533	-0.0107	-0.0982	0	0	-1.0579	0	-5.8425	-0.0102	-0.6919	-0.2533	-0.0103	-0.0982
5	77.676	-0.6905	-0.2533	-0.0063	-0.043	0	0	-1.0579	0	-5.8427	-0.0079	-0.6992	-0.2533	-0.0061	-0.043
5	77.697	-0.6906	-0.2533	-0.0017	-0.0124	0	0	-1.0579	0	-5.8428	-0.0033	-0.6951	-0.2533	-0.0016	-0.0124
5	77.717	-0.6906	-0.253	0.0029	-0.0012	0	0	-1.0579	0	-5.8428	0.0025	-0.7041	-0.253	0.0028	-0.0012
5	77.737	-0.6905	-0.253	0.0064	0.0039	0	0	-1.0579	0	-5.8428	0.0014	-0.6974	-0.253	0.0068	0.0039
5	77.758	-0.6904	-0.253	0.0099	0.0039	0	0	-1.0579	0	-5.8427	0.0065	-0.6898	-0.253	0.0097	0.0039
5	77.779	-0.6902	-0.2527	0.0123	0.01	0	0	-1.0579	0	-5.8425	0.0076	-0.6805	-0.2527	0.0119	0.01
5	77.799	-0.6899	-0.2527	0.0084	0.0067	0	0	-1.0579	0	-5.8424	0.0047	-0.6826	-0.2527	0.0086	0.0067
5	77.819	-0.6897	-0.2527	0.0047	0.0018	0	0	-1.0579	0	-5.8424	0.0009	-0.6724	-0.2527	0.0051	0.0018
5	77.841	-0.6897	-0.2527	-0.0034	-0.0064	0	0	-1.0579	0	-5.8424	-0.0044	-0.672	-0.2527	-0.0037	-0.0064
5	77.861	-0.6898	-0.2527	-0.0107	-0.0018	0	0	-1.0579	0	-5.8426	-0.0101	-0.6727	-0.2527	-0.011	-0.0018
5	77.881	-0.69	-0.2527	-0.0113	-0.0024	0	0	-1.0579	0	-5.8428	-0.0118	-0.6874	-0.2527	-0.0108	-0.0024
5	77.901	-0.6902	-0.2527	-0.0131	-0.0006	0	0	-1.0579	0	-5.8431	-0.0133	-0.6885	-0.2527	-0.0133	-0.0006
5	77.923	-0.6905	-0.253	-0.0134	-0.0003	0	0	-1.0579	0	-5.8433	-0.0128	-0.6952	-0.253	-0.0131	-0.0003
5	77.943	-0.6908	-0.253	-0.0118	-0.0027	0	0	-1.0579	0	-5.8436	-0.0109	-0.6895	-0.253	-0.0121	-0.0027
5	78.021	-0.6909	-0.253	-0.0113	-0.0039	0	0	-1.0579	0	-5.8437	-0.0097	-0.6951	-0.253	-0.0108	-0.0039
5	78.041	-0.6915	-0.2533	-0.0003	-0.0048	0	0	-1.0579	0	-5.8442	-0.007	-0.6981	-0.2533	0.0001	-0.0048
5	78.062	-0.6915	-0.2533	0.0025	-0.0039	0	0	-1.0579	0	-5.8443	-0.0045	-0.6919	-0.2533	0.0023	-0.0039
5	78.083	-0.6914	-0.2536	0.0014	-0.003	0	0	-1.0579	0	-5.8444	-0.0006	-0.6975	-0.2536	0.001	-0.003
5	78.103	-0.6914	-0.2536	-0.0005	-0.0076	0	0	-1.0579	0	-5.8444	0.0023	-0.6863	-0.2536	-0.0009	-0.0076
5	78.123	-0.6914	-0.2539	0.0036	-0.0124	0	0	-1.0579	0	-5.8443	0.0009	-0.685	-0.2539	0.0041	-0.0124
5	78.145	-0.6913	-0.2545	0.0014	-0.0191	0	0	-1.0579	0	-5.8443	0.0017	-0.6791	-0.2545	0.0012	-0.0191
5	78.165	-0.6913	-0.2552	-0.0002	-0.0245	0	0	-1.0579	0	-5.8443	-0.0014	-0.6887	-0.2552	-0.0003	-0.0245
5	78.185	-0.6913	-0.2555	-0.0009	-0.0188	0	0	-1.0579	0	-5.8444	-0.0062	-0.6774	-0.2555	-0.0009	-0.0188
5	78.205	-0.6913	-0.2555	-0.0027	-0.0118	0	0	-1.0579	0	-5.8445	-0.0072	-0.6847	-0.2555	-0.0026	-0.0118
5	78.227	-0.6914	-0.2555	-0.0047	-0.0042	0	0	-1.0579	0	-5.8447	-0.0089	-0.6864	-0.2555	-0.0056	-0.0042
5	78.247	-0.6914	-0.2555	-0.006	-0.0012	0	0	-1.0579	0	-5.8449	-0.0085	-0.6897	-0.2555	-0.0062	-0.0012
5	78.267	-0.6916	-0.2555	-0.0078	-0.0003	0	0	-1.0579	0	-5.8451	-0.0068	-0.6915	-0.2555	-0.0079	-0.0003
5	78.288	-0.6917	-0.2555	-0.0086	0.0015	0	0	-1.0579	0	-5.8452	-0.0063	-0.6948	-0.2555	-0.0083	0.0015
5	78.309	-0.6919	-0.2555	-0.0056	0.0003	0	0	-1.0579	0	-5.8454	-0.0074	-0.6933	-0.2555	-0.0054	0.0003
5	78.329	-0.692	-0.2555	-0.003	0	0	0	-1.0579	0	-5.8455	-0.0047	-0.6947	-0.2555	-0.0031	0
